artist,genre,country,url
PHLOX,Nu Jazz / Fusion,Estonia,http://www.jazzmusicarchives.com/artist/phlox
THE PHARAOHS,Funk Jazz,United States,http://www.jazzmusicarchives.com/artist/the-pharaohs
MUTADO & JONATHAN DRYDEN PINTADO,Jazz Related Improv/Composition,Multi-National,http://www.jazzmusicarchives.com/artist/mutado-pintado-and-jonathan-dryden
CHRIS PASIN,Post Bop / Pop/Art Song/Folk / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/chris-pasin
PING MACHINE,Progressive Big Band,France,http://www.jazzmusicarchives.com/artist/ping-machine
IVO PERELMAN,Avant-Garde Jazz / Jazz Related Soundtracks / Jazz Related Improv/Composition,Brazil,http://www.jazzmusicarchives.com/artist/ivo-perelman
AARON (DRUMS) PARKS,Fusion,United States,http://www.jazzmusicarchives.com/artist/aaron-parks-drums
JASON PALMER,Post Bop / Fusion,United States,http://www.jazzmusicarchives.com/artist/jason-palmer
ARMAND PIRON,Classic (1920s) Jazz,United States,http://www.jazzmusicarchives.com/artist/armand-piron
ARTHUR PRYSOCK,Pop/Art Song/Folk / Vocal Jazz / RnB / Jazz Related Gospel / Exotica,United States,http://www.jazzmusicarchives.com/artist/arthur-prysock
NIKOLETT PANKOVITS,World Fusion,Hungary,http://www.jazzmusicarchives.com/artist/nikolett-pankovits
PSYCHIC EQUALIZER,Nu Jazz / Jazz Related Rock / Jazz Related Improv/Composition,Denmark,http://www.jazzmusicarchives.com/artist/psychic-equalizer
PIANO CONCLAVE (GEORGE GRUNTZ PIANO CONCLAVE),Fusion,Multi-National,http://www.jazzmusicarchives.com/artist/piano-conclave-george-gruntz-piano-conclave
PULVERIZE THE SOUND,Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/pulverize-the-sound
LEON PARKER,World Fusion,United States,http://www.jazzmusicarchives.com/artist/leon-parker
ALEX PRICE,Post-Fusion Contemporary,United States,http://www.jazzmusicarchives.com/artist/alex-price
PEARLY CLOUDS,Blues,Multi-National,http://www.jazzmusicarchives.com/artist/pearly-clouds
PERIGEO,Jazz Related Rock,Italy,http://www.jazzmusicarchives.com/artist/perigeo
POLARITY,Fusion,United States,http://www.jazzmusicarchives.com/artist/polarity
LOUIS (TRUMPET) PRIMA,Big Band / Swing,United States,http://www.jazzmusicarchives.com/artist/louis-prima-trumpet
MATT PIET,Avant-Garde Jazz / Third Stream / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/matt-piet
DAVID PRESTON,Fusion / 21st Century Modern,United Kingdom,http://www.jazzmusicarchives.com/artist/david-preston
PROFESSOR LONGHAIR,RnB,United States,http://www.jazzmusicarchives.com/artist/professor-longhair
CHRIS POTTER,Post Bop / 21st Century Modern / Fusion / Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/chris-potter
PROJET QUATUOR,Nu Jazz,Canada,http://www.jazzmusicarchives.com/artist/projet-quatuor
PUBLIC ENEMY,Jazz Related Electronica/Hip-Hop / Jazz Related Soundtracks,United States,http://www.jazzmusicarchives.com/artist/public-enemy
ANNETTE PEACOCK,Vocal Jazz / Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/annette-peacock
HANNA PAULSBERG,21st Century Modern,Norway,http://www.jazzmusicarchives.com/artist/hanna-paulsberg
PURNA LOKA ENSEMBLE,World Fusion,United States,http://www.jazzmusicarchives.com/artist/purna-loka-ensemble
RAHSAAN PATTERSON,RnB,United States,http://www.jazzmusicarchives.com/artist/rahsaan-patterson
DANILO PÉREZ,Latin Jazz / World Fusion / Fusion,Panama,http://www.jazzmusicarchives.com/artist/danilo-perez
PAINKILLER,Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/painkiller
THE PEDDLERS,RnB,United Kingdom,http://www.jazzmusicarchives.com/artist/the-peddlers
PROJETO CCOMA,Jazz Related Electronica/Hip-Hop,Brazil,http://www.jazzmusicarchives.com/artist/projeto-ccoma
ROY POWELL,Post-Fusion Contemporary / Post Bop / Fusion / Avant-Garde Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/roy-powell
DENISE PERRIER,Vocal Jazz / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/denise-perrier
DIEGO PIÑERA,Latin Jazz / 21st Century Modern,Uruguay,http://www.jazzmusicarchives.com/artist/diego-pinera
PROFIL,Jazz Related Rock,Germany,http://www.jazzmusicarchives.com/artist/profil
MIKKEL PLOUG,Post-Fusion Contemporary / Post Bop / Jazz Related Improv/Composition,Denmark,http://www.jazzmusicarchives.com/artist/mikkel-ploug
PIPE DREAM,Nu Jazz,Multi-National,http://www.jazzmusicarchives.com/artist/pipe-dream
PROJECT 7,Fusion,Bulgaria,http://www.jazzmusicarchives.com/artist/project-7
PIP PYLE,Fusion / Jazz Related Rock,United Kingdom,http://www.jazzmusicarchives.com/artist/pip-pyle
BILLY PORTER,Vocal Jazz / RnB,United States,http://www.jazzmusicarchives.com/artist/billy-porter
DUKE PEARSON,Hard Bop / Big Band / Latin Jazz / Post Bop,United States,http://www.jazzmusicarchives.com/artist/duke-pearson
PHISH,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/phish
ANNE PACEO,Post-Fusion Contemporary / World Fusion / Pop/Art Song/Folk / Nu Jazz / Eclectic Fusion,France,http://www.jazzmusicarchives.com/artist/anne-paceo
BARRE PHILLIPS,Avant-Garde Jazz / Jazz Related Improv/Composition / Fusion / Jazz Related Soundtracks / Third Stream / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/barre-phillips
NATHAN PHYERSTONE,Jazz Related Electronica/Hip-Hop,United States,http://www.jazzmusicarchives.com/artist/nathan-phyerstone(united-states)
DAFNIS PRIETO,Eclectic Fusion / Latin Jazz / Progressive Big Band,Cuba,http://www.jazzmusicarchives.com/artist/dafnis-prieto
PONGA,Nu Jazz / Jazz Related Electronica/Hip-Hop,United States,http://www.jazzmusicarchives.com/artist/ponga
DUDU PUKWANA,African Fusion / Avant-Garde Jazz / Soul Jazz,South Africa,http://www.jazzmusicarchives.com/artist/dudu-pukwana
PUCHO & THE LATIN SOUL BROTHERS,Latin Jazz,United States,http://www.jazzmusicarchives.com/artist/pucho-and-the-latin-soul-brothers
PIGBAG,World Fusion / African Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/pigbag
EDDIE PALMIERI,Afro-Cuban Jazz / Jazz Related Soundtracks,United States,http://www.jazzmusicarchives.com/artist/eddie-palmieri
EVAN PARKER,Avant-Garde Jazz / Third Stream / Jazz Related Improv/Composition,United Kingdom,http://www.jazzmusicarchives.com/artist/evan-parker
CHRISTOPHER & KELLY HURT PARKER,Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/christopher-parker-and-kelly-hurt
CRISTINA PATO,World Fusion / Third Stream / Latin Jazz / Jazz Related Electronica/Hip-Hop,Spain,http://www.jazzmusicarchives.com/artist/cristina-pato
NENÉ PELEIRA,Fusion,Portugal,http://www.jazzmusicarchives.com/artist/nene-peleira
CHRIS (DRUMS) PARKER,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/chris-parker-drums
ANTHONY PIROG,Jazz Related Improv/Composition / Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/anthony-pirog
BOBBY PREVITE,Jazz Related Improv/Composition / Eclectic Fusion / Third Stream / Jazz Related Soundtracks / Jazz Related Rock / Exotica / Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/bobby-previte
JUNIUS PAUL,21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/junius-paul(united-states)
POSITIVE CATASTROPHE,Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/positive-catastrophe
WOLFGANG PUSCHNIG,Eclectic Fusion / Third Stream / World Fusion / Avant-Garde Jazz / Jazz Related Improv/Composition / Fusion / Jazz Related Soundtracks,Austria,http://www.jazzmusicarchives.com/artist/wolfgang-puschnig
JONATHAN POWELL,Fusion,United States,http://www.jazzmusicarchives.com/artist/jonathan-powell
PSICOMAGIA,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/psicomagia
JESSICA PAVONE,Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/jessica-pavone
THE PLASTIC WASTE BAND,Nu Jazz,Canada,http://www.jazzmusicarchives.com/artist/the-plastic-waste-band
PLINI,Jazz Related Rock,Australia,http://www.jazzmusicarchives.com/artist/plini
KEESHEA PRATT,Blues,United States,http://www.jazzmusicarchives.com/artist/keeshea-pratt
ROLAND PRINCE,Fusion,Barbados,http://www.jazzmusicarchives.com/artist/roland-prince
GRÉGORY PRIVAT,Post-Fusion Contemporary / Nu Jazz,Martinique,http://www.jazzmusicarchives.com/artist/gregory-privat
RACHAEL PRICE,Vocal Jazz,Australia,http://www.jazzmusicarchives.com/artist/rachael-price
PRIMA MATERIA,Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/prima-materia
SCOTT PETITO,Post-Fusion Contemporary / Fusion,United States,http://www.jazzmusicarchives.com/artist/scott-petito
DONATAS PETREIKIS,Post Bop / Hard Bop,Lithuania,http://www.jazzmusicarchives.com/artist/donatas-petreikis
CHARLIE PARKER,Bop / Big Band / Afro-Cuban Jazz,United States,http://www.jazzmusicarchives.com/artist/charlie-parker
PINDIO,21st Century Modern,Spain,http://www.jazzmusicarchives.com/artist/pindio
MIKE PHILLIPS,Pop/Art Song/Folk / RnB,United States,http://www.jazzmusicarchives.com/artist/mike-phillips
SAM POST,Ragtime / Third Stream,United States,http://www.jazzmusicarchives.com/artist/sam-post
PRAFUL,World Fusion,Germany,http://www.jazzmusicarchives.com/artist/praful
DANIEL PONCE,Afro-Cuban Jazz,Cuba,http://www.jazzmusicarchives.com/artist/daniel-ponce
MARCUS PRINTUP,Post Bop / Post-Fusion Contemporary,United States,http://www.jazzmusicarchives.com/artist/marcus-printup
RICK PARKER,Hard Bop / Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/rick-parker-collective
PINK MARTINI,Pop/Art Song/Folk / Exotica,United States,http://www.jazzmusicarchives.com/artist/pink-martini
VERNERI POHJOLA,Nu Jazz / Jazz Related Soundtracks / Fusion / Progressive Big Band / Post-Fusion Contemporary / Post Bop / Avant-Garde Jazz,Finland,http://www.jazzmusicarchives.com/artist/verneri-pohjola
JURE PUKL,Eclectic Fusion / Avant-Garde Jazz / 21st Century Modern / Post Bop / Fusion,Slovenia,http://www.jazzmusicarchives.com/artist/jure-pukl
FLIP PHILLIPS,Bop / Pop/Art Song/Folk / Big Band,United States,http://www.jazzmusicarchives.com/artist/flip-phillips
CHARLES PILLOW,Third Stream / Progressive Big Band / World Fusion / Post Bop / Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/charles-pillow
DUANE PADILLA,Swing,United States,http://www.jazzmusicarchives.com/artist/duane-padilla(united-states)
PEOPLE,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/people
TOMMY JAZZ CORPS PELTIER'S,Post Bop / Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/tommy-peltiers-jazz-corps
VALENTINA PONOMAREVA,Jazz Related Improv/Composition / Pop/Art Song/Folk,Russia,http://www.jazzmusicarchives.com/artist/valentina-ponomareva
NIELS-HENNING ØRSTED PEDERSEN,Bop / Third Stream / Post Bop / Hard Bop,Denmark,http://www.jazzmusicarchives.com/artist/niels-henning-ørsted-pedersen
SIMON PHILLIPS,Fusion / Jazz Related Rock / Hard Bop,United Kingdom,http://www.jazzmusicarchives.com/artist/simon-phillips
SAMMY PRICE,Boogie Woogie Piano,United States,http://www.jazzmusicarchives.com/artist/sammy-price
LEIGH PILZER,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/leigh-pilzer(united-states)
PIXEL,Eclectic Fusion,Norway,http://www.jazzmusicarchives.com/artist/pixel
STEVE POUCHIE,Afro-Cuban Jazz,United States,http://www.jazzmusicarchives.com/artist/steve-pouchie
PAKT,Fusion / Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/pakt
PAUL PIGNON,Jazz Related Improv/Composition / Avant-Garde Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/paul-pignon
PUPPENHAUS,Fusion,Germany,http://www.jazzmusicarchives.com/artist/puppenhaus
MARIAN PETRESCU,Post Bop / Third Stream,Romania,http://www.jazzmusicarchives.com/artist/marian-petrescu
MIKKO PETTINEN,RnB / Post-Fusion Contemporary / Nu Jazz,Finland,http://www.jazzmusicarchives.com/artist/mikko-pettinen
PORTINHO,Latin Jazz,Brazil,http://www.jazzmusicarchives.com/artist/portinho
DIANA PANTON,Vocal Jazz / Pop/Art Song/Folk / Bossa Nova,Canada,http://www.jazzmusicarchives.com/artist/diana-panton
THE PHILADELPHIA EXPERIMENT,Funk Jazz,United States,http://www.jazzmusicarchives.com/artist/philadelphia-experiment
PLYMOUTH,Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/plymouth
PACHORA,World Fusion,United States,http://www.jazzmusicarchives.com/artist/pachora
PIERRICK PÉDRON,Post Bop / Eclectic Fusion / Hard Bop / Fusion / 21st Century Modern,France,http://www.jazzmusicarchives.com/artist/pierrick-pedron
PRASANNA,World Fusion / Jazz Related Improv/Composition,India,http://www.jazzmusicarchives.com/artist/prasanna
PLAYSCAPE: THE QUINTET,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/playscape-the-quintet
MARCUS PARSLEY,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/marcus-parsley
THE PROJECT H,Fusion,United States,http://www.jazzmusicarchives.com/artist/the-project-h
TIM PFAU,RnB / Pop/Art Song/Folk / Soul Jazz / Fusion,Germany,http://www.jazzmusicarchives.com/artist/tim-pfau
THE PENTANGLE,Pop/Art Song/Folk,United Kingdom,http://www.jazzmusicarchives.com/artist/the-pentangle
CHRIS PITSIOKOS,Avant-Garde Jazz / Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/chris-pitsiokos
PREZENS (DAVID TORN'S PREZENS),Nu Jazz / Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/prezens-david-torns-prezens
DEBORAH PEARL,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/deborah-pearl
WILLIE PICKENS,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/willie-pickens
GRETCHEN PARLATO,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/gretchen-parlato
LOU PALLO,Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/lou-pallo
PÁS DE PROBLÈME,Eclectic Fusion,Portugal,http://www.jazzmusicarchives.com/artist/pas-de-probleme
MIKE POPE,Fusion / Hard Bop,United States,http://www.jazzmusicarchives.com/artist/mike-pope
DOMINIQUE PIFARÉLY,Avant-Garde Jazz / Third Stream,France,http://www.jazzmusicarchives.com/artist/dominique-pifarely
MELINA PAXINOS,World Fusion / Jazz Related Electronica/Hip-Hop,Germany,http://www.jazzmusicarchives.com/artist/melina-paxinos
ROY PORTER,Funk Jazz / Fusion / Big Band,United States,http://www.jazzmusicarchives.com/artist/roy-porter
PÉREZ PRADO,Afro-Cuban Jazz,Cuba,http://www.jazzmusicarchives.com/artist/perez-prado
VICTOR PRIETO,World Fusion,Spain,http://www.jazzmusicarchives.com/artist/victor-prieto
PAVOGÜCHI (MATT PAVOLKA & MASA KAMAGUCHI),Avant-Garde Jazz / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/pavoguchi-matt-pavolka-and-masa-kamaguchi
JOHN PISANO,Bop / Vocal Jazz / Hard Bop / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/john-pisano
CHARLIE PEACOCK,Pop/Art Song/Folk / Jazz Related Rock / Post-Fusion Contemporary / Nu Jazz / Fusion,United States,http://www.jazzmusicarchives.com/artist/charlie-peacock
ÉMILE PARISIEN,21st Century Modern / Avant-Garde Jazz / Post-Fusion Contemporary,France,http://www.jazzmusicarchives.com/artist/emile-parisien(france)
WAYNE PEET,Fusion / Post Bop / Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/wayne-peet
JESSICA PILNÄS,Vocal Jazz / Pop/Art Song/Folk,Sweden,http://www.jazzmusicarchives.com/artist/jessica-pilnas
MARINA PACOWSKI,Vocal Jazz,France,http://www.jazzmusicarchives.com/artist/marina-pacowski
LONNIE PLAXICO,Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/lonnie-plaxico
THE POLITE FORCE,Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/the-polite-force
BENJAMIN PETIT,Post Bop / Fusion,France,http://www.jazzmusicarchives.com/artist/benjamin-petit
RUTH PRICE,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/ruth-price
FRANCISCO PAIS,Pop/Art Song/Folk / Post-Fusion Contemporary / Post Bop,Portugal,http://www.jazzmusicarchives.com/artist/francisco-pais
FRANCESCA PRIHASTI,Fusion / Post-Fusion Contemporary,Indonesia,http://www.jazzmusicarchives.com/artist/francesca-prihasti
LAURENCE PIKE,Jazz Related Electronica/Hip-Hop / Jazz Related Improv/Composition,Australia,http://www.jazzmusicarchives.com/artist/laurence-pike
P4CTET,21st Century Modern,France,http://www.jazzmusicarchives.com/artist/p4ctet
MADELEINE PEYROUX,Vocal Jazz / RnB / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/madeleine-peyroux
OMAR PUENTE,World Fusion / Afro-Cuban Jazz,Cuba,http://www.jazzmusicarchives.com/artist/omar-puente
ALLAN PRASKIN,Hard Bop / Post Bop,United States,http://www.jazzmusicarchives.com/artist/allan-praskin
PROJECT Z,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/project-z
PASIJERO LUMINOSO,World Fusion,Argentina,http://www.jazzmusicarchives.com/artist/pasijero-luminoso
POTSA LOTSA,21st Century Modern / Progressive Big Band,Germany,http://www.jazzmusicarchives.com/artist/potsa-lotsa
VANESSA PEREA,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/vanessa-perea
JOYANN PARKER,RnB,United States,http://www.jazzmusicarchives.com/artist/joyann-parker
PERCEPTION,Avant-Garde Jazz,France,http://www.jazzmusicarchives.com/artist/perception
MIKE PAXTON,Post Bop,United Kingdom,http://www.jazzmusicarchives.com/artist/mike-paxton
PHASE,Fusion,United States,http://www.jazzmusicarchives.com/artist/phase
ANNE PHILLIPS,Vocal Jazz / Third Stream / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/anne-phillips
SERGIO POLI,Fusion,Argentina,http://www.jazzmusicarchives.com/artist/sergio-poli
PURPLE CERISE EXPERIENCE,Jazz Related Rock,Canada,http://www.jazzmusicarchives.com/artist/purple-cerise-experience
GIANLUCA PETRELLA,Eclectic Fusion / Nu Jazz,Italy,http://www.jazzmusicarchives.com/artist/gianluca-petrella(italy)
POWER TOOLS,Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/power-tools
PONDUS,Jazz Related Rock,Sweden,http://www.jazzmusicarchives.com/artist/pondus
HORACE PARLAN,Hard Bop / Jazz Related Soundtracks,United States,http://www.jazzmusicarchives.com/artist/horace-parlan
PUYA,Latin Rock/Soul,Puerto Rico,http://www.jazzmusicarchives.com/artist/puya
MICHAEL PEDICIN,Hard Bop / Pop/Art Song/Folk / Post-Fusion Contemporary / Post Bop / Funk Jazz,United States,http://www.jazzmusicarchives.com/artist/michael-pedicin
ANTHONY PASQUAROSA,Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/anthony-pasquarosa
RALPH PETERSON,Hard Bop / Post Bop / Big Band / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/ralph-peterson
PLAYERS,Fusion,United States,http://www.jazzmusicarchives.com/artist/players
BILLY PRESTON,RnB,United States,http://www.jazzmusicarchives.com/artist/billy-preston
JAN PRAX,Post Bop / Funk Jazz,Germany,http://www.jazzmusicarchives.com/artist/jan-prax
PLANETA IMAGINARIO,Fusion,Spain,http://www.jazzmusicarchives.com/artist/planeta-imaginario
GEORGE JR. PORTER,Funk / RnB,United States,http://www.jazzmusicarchives.com/artist/george-porter-jr
TITO PUENTE,Afro-Cuban Jazz,United States,http://www.jazzmusicarchives.com/artist/tito-puente
POLWECHSEL,Avant-Garde Jazz / Jazz Related Improv/Composition,Austria,http://www.jazzmusicarchives.com/artist/polwechsel
KIM PENSYL,Pop/Art Song/Folk / Post-Fusion Contemporary / Hard Bop / Post Bop,United States,http://www.jazzmusicarchives.com/artist/kim-pensyl
CECIL PAYNE,Bop,United States,http://www.jazzmusicarchives.com/artist/cecil-payne
PANORAMA JAZZ BAND,World Fusion,United States,http://www.jazzmusicarchives.com/artist/panorama-jazz-band
MARCUS PERSIANI,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/marcus-persiani
POLAR BEAR,Nu Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/polar-bear
BARBARA PARIS,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/barbara-paris
PAKHUS 1,Fusion,Denmark,http://www.jazzmusicarchives.com/artist/pakhus-1
PALADAR DE JABALÍ,Fusion,Argentina,http://www.jazzmusicarchives.com/artist/paladar-de-jabali
COURTNEY PINE,Post Bop / World Fusion / Post-Fusion Contemporary / Acid Jazz / RnB / Pop/Art Song/Folk / Jazz Related Electronica/Hip-Hop / Eclectic Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/courtney-pine
THE PUPPETEERS,Post Bop,United States,http://www.jazzmusicarchives.com/artist/the-puppeteers
RICARDO PEIXOTO,Latin Jazz,Brazil,http://www.jazzmusicarchives.com/artist/ricardo-peixoto
"LEE ""SCRATCH"" PERRY",Dub/Ska/Reggae,Jamaica,http://www.jazzmusicarchives.com/artist/lee-scratch-perry
TOM PERON,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/tom-peron
JODI PROZNICK,Vocal Jazz / Hard Bop,Canada,http://www.jazzmusicarchives.com/artist/jodi-proznick
GERARD PRESENCER,Fusion / Progressive Big Band / Jazz Education,United Kingdom,http://www.jazzmusicarchives.com/artist/gerard-presencer
NICHOLAS PAYTON,Hard Bop / Post Bop / Jazz Related Electronica/Hip-Hop / RnB / Fusion / Third Stream / Soul Jazz / Post-Fusion Contemporary / Eclectic Fusion / Big Band,United States,http://www.jazzmusicarchives.com/artist/nicholas-payton
PLUS,RnB,Belgium,http://www.jazzmusicarchives.com/artist/plus
DENIZ PETERS,Jazz Related Improv/Composition,Austria,http://www.jazzmusicarchives.com/artist/deniz-peters
POTBELLY MACKRAKEN,Dub/Ska/Reggae,United States,http://www.jazzmusicarchives.com/artist/potbelly-mackraken
DAN PRATT,Hard Bop / Post Bop,United States,http://www.jazzmusicarchives.com/artist/dan-pratt
DEXTER PAYNE,Latin Jazz,United States,http://www.jazzmusicarchives.com/artist/dexter-payne
ARIEL POCOCK,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/ariel-pocock
CHICO PINHEIRO,Latin Jazz,Brazil,http://www.jazzmusicarchives.com/artist/chico-pinheiro
RYAN PORTER,Fusion,United States,http://www.jazzmusicarchives.com/artist/ryan-porter
MARIALY PACHECO,Latin Jazz / Post-Fusion Contemporary / World Fusion,Cuba,http://www.jazzmusicarchives.com/artist/marialy-pacheco
PARTISANS,Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/partisans
PHANTOM CITY,Eclectic Fusion,Multi-National,http://www.jazzmusicarchives.com/artist/phantom-city
STUART POPEJOY,Third Stream,United States,http://www.jazzmusicarchives.com/artist/stuart-popejoy
"BERNARD ""PRETTY"" PURDIE",Funk Jazz / Soul Jazz / Jazz Related Soundtracks,United States,http://www.jazzmusicarchives.com/artist/bernard-pretty-purdie
CHARLIE PALMIERI,Afro-Cuban Jazz,United States,http://www.jazzmusicarchives.com/artist/charlie-palmieri
VALERY PONOMAREV,Hard Bop / Big Band,Russia,http://www.jazzmusicarchives.com/artist/valery-ponomarev
PORTA PALACE COLLECTIVE,Avant-Garde Jazz / Fusion,Italy,http://www.jazzmusicarchives.com/artist/porta-palace-collective
DANIEL POPIALKIEWICZ,Fusion,Poland,http://www.jazzmusicarchives.com/artist/daniel-popialkiewicz
JEAN-LUC PONTY,Fusion / Post Bop / Third Stream / Hard Bop,France,http://www.jazzmusicarchives.com/artist/jean-luc-ponty
BADEN POWELL,Latin Jazz,Brazil,http://www.jazzmusicarchives.com/artist/baden-powell
RAMIN PARTOVI,Jazz Related Rock,Germany,http://www.jazzmusicarchives.com/artist/ramin-partovi
PATCHWORK JAZZ ORCHESTRA,Progressive Big Band,United Kingdom,http://www.jazzmusicarchives.com/artist/patchwork-jazz-orchestra
MARIAH PARKER,World Fusion,United States,http://www.jazzmusicarchives.com/artist/mariah-parker
ERROL (RALPH SCHÉCROUN) PARKER,Post Bop / Fusion / Progressive Big Band / Cool Jazz / Third Stream / Jazz Related Soundtracks / Avant-Garde Jazz,Algeria,http://www.jazzmusicarchives.com/artist/errol-parker-ralph-schecroun
DEWAYNE PATE,Fusion,United States,http://www.jazzmusicarchives.com/artist/dewayne-pate
HOUSTON PERSON,Soul Jazz / Hard Bop / Swing / Pop/Art Song/Folk / Post Bop,United States,http://www.jazzmusicarchives.com/artist/houston-person
PLACEBO,Fusion,Belgium,http://www.jazzmusicarchives.com/artist/placebo
GILLES PETERSON,Jazz Related Electronica/Hip-Hop,France,http://www.jazzmusicarchives.com/artist/gilles-peterson
CARL PERKINS,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/carl-perkins
