artist,genre,country,url
VALTOZASH,Eclectic Fusion,Australia,http://www.jazzmusicarchives.com/artist/valtozash
VITAL INFORMATION,Fusion,United States,http://www.jazzmusicarchives.com/artist/vital-information
BERT VAN DEN BRINK,Hard Bop / Third Stream / Avant-Garde Jazz,Netherlands,http://www.jazzmusicarchives.com/artist/bert-van-den-brink
PAUL VAN KEMENADE,Post Bop / 21st Century Modern / World Fusion / Eclectic Fusion / Post-Fusion Contemporary,Netherlands,http://www.jazzmusicarchives.com/artist/paul-van-kemenade
RAF VERTESSEN,Avant-Garde Jazz,Belgium,http://www.jazzmusicarchives.com/artist/raf-vertessen
VALIA CALDA,Nu Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/valia-calda
NENAD VASILIĆ,World Fusion / Post-Fusion Contemporary,Serbia,http://www.jazzmusicarchives.com/artist/nenad-vasilic(serbia)
CHUCHO VALDÉS,Afro-Cuban Jazz / Post Bop / Latin Jazz / Jazz Related Soundtracks,Cuba,http://www.jazzmusicarchives.com/artist/chucho-valdes
BENNY VELARDE,Latin Jazz,Panama,http://www.jazzmusicarchives.com/artist/benny-velarde
MANUEL SR VALERA,Afro-Cuban Jazz,Cuba,http://www.jazzmusicarchives.com/artist/manuel-valera-sr
PETRA VAN NUIS,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/petra-van-nuis(united-states)
VSP PROJEKT,Fusion,Estonia,http://www.jazzmusicarchives.com/artist/vsp-projekt
ALFREDO JR VALDES,Afro-Cuban Jazz / Latin Jazz,Cuba,http://www.jazzmusicarchives.com/artist/alfredo-valdes-jr
ALBERT VILA,Fusion / Hard Bop / Post-Fusion Contemporary,Spain,http://www.jazzmusicarchives.com/artist/albert-vila
ELIO VILLAFRANCA,Latin Jazz / World Fusion / Post-Fusion Contemporary / Post Bop,Cuba,http://www.jazzmusicarchives.com/artist/elio-villafranca
WILL VINSON,21st Century Modern / Post Bop / Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/will-vinson
VERTIGO TROMBONE QUARTET,Third Stream,Germany,http://www.jazzmusicarchives.com/artist/vertigo-trombone-quartet
JOHNNY VIDACOVICH,Fusion / Funk Jazz,United States,http://www.jazzmusicarchives.com/artist/johnny-vidacovich
PAUL VAN GYSEGEM,Avant-Garde Jazz / 21st Century Modern,Belgium,http://www.jazzmusicarchives.com/artist/paul-van-gysegem
ROSEANNA VITRO,Vocal Jazz / Pop/Art Song/Folk / Latin Jazz,United States,http://www.jazzmusicarchives.com/artist/roseanna-vitro
LA VELLE,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/la-velle
ANDREA VENEZIANI,Avant-Garde Jazz,Italy,http://www.jazzmusicarchives.com/artist/andrea-veneziani
BERNARD VITET,Avant-Garde Jazz,France,http://www.jazzmusicarchives.com/artist/bernard-vitet
VOLARÉ,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/volare
LARRY VUCKOVICH,Post-Fusion Contemporary / World Fusion / Vocal Jazz / Post Bop / Latin Jazz,Montenegro,http://www.jazzmusicarchives.com/artist/larry-vuckovich
DAVID VEST,Boogie Woogie Piano,United States,http://www.jazzmusicarchives.com/artist/david-vest
LESLIE VINCENT,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/leslie-vincent
JOÃO VIEIRA,Post-Fusion Contemporary,Portugal,http://www.jazzmusicarchives.com/artist/joao-vieira
CARLOS VEGA,Latin Jazz / Hard Bop / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/carlos-vega
MÔNICA VASCONCELOS,Latin Jazz,Brazil,http://www.jazzmusicarchives.com/artist/monica-vasconcelos
TOM VARNER,Avant-Garde Jazz / Post Bop / Post-Fusion Contemporary / Eclectic Fusion / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/tom-varner
CAETANO VELOSO,Bossa Nova / Jazz Related Soundtracks,Brazil,http://www.jazzmusicarchives.com/artist/caetano-veloso
RAY VENTURA,Jazz Related Soundtracks / Big Band,France,http://www.jazzmusicarchives.com/artist/ray-ventura
VIDA BLUE,Acid Jazz / RnB,United States,http://www.jazzmusicarchives.com/artist/vida-blue
RAY VIERA,Afro-Cuban Jazz,Puerto Rico,http://www.jazzmusicarchives.com/artist/ray-viera
ROBERTO VÁZQUEZ,Pop/Art Song/Folk,Cuba,http://www.jazzmusicarchives.com/artist/roberto-vazquez
JOHN VANORE,Progressive Big Band / Fusion / Big Band,United States,http://www.jazzmusicarchives.com/artist/john-vanore
PETRA VAN NUIS,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/petra-van-nuis
VOLTO!,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/volto
KEN VANDERMARK,Avant-Garde Jazz / Jazz Related Soundtracks / Jazz Related Improv/Composition / Pop/Art Song/Folk / Eclectic Fusion / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/ken-vandermark
DONALD VEGA,World Fusion / Post Bop / Hard Bop,Nicaragua,http://www.jazzmusicarchives.com/artist/donald-vega
NATHAN VINSON,Jazz Related Electronica/Hip-Hop,United States,http://www.jazzmusicarchives.com/artist/nathan-vinson
ZHIVKO VASILEV,World Fusion,Bulgaria,http://www.jazzmusicarchives.com/artist/zhivko-vasilev
HRISTO VITCHEV,Post-Fusion Contemporary / Fusion,Bulgaria,http://www.jazzmusicarchives.com/artist/hristo-vitchev
MICHAEL VLATKOVICH,Avant-Garde Jazz / Eclectic Fusion / Progressive Big Band / Third Stream,United States,http://www.jazzmusicarchives.com/artist/michael-vlatkovich
ROBERTO VALLY,Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/roberto-vally
OSCAR VALDAMBRINI,Jazz Related Soundtracks,Italy,http://www.jazzmusicarchives.com/artist/oscar-valdambrini
JOHNNY VARRO,Swing,United States,http://www.jazzmusicarchives.com/artist/johnny-varro
STEVIE RAY VAUGHAN,Blues,United States,http://www.jazzmusicarchives.com/artist/stevie-ray-vaughan
MIGUELITO VALDÉS,Afro-Cuban Jazz,Cuba,http://www.jazzmusicarchives.com/artist/miguelito-valdes
HARVEY VALDES,Third Stream / Post Bop / Eclectic Fusion / Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/harvey-valdes
MICHAEL VITALI,Post-Fusion Contemporary / Post Bop,Switzerland,http://www.jazzmusicarchives.com/artist/michael-vitali
KADRI VOORAND,Vocal Jazz / Pop/Art Song/Folk / World Fusion,Estonia,http://www.jazzmusicarchives.com/artist/kadri-voorand
GINO VANNELLI,Pop/Art Song/Folk,Canada,http://www.jazzmusicarchives.com/artist/gino-vannelli
JAY VONADA,Hard Bop / Post Bop,United States,http://www.jazzmusicarchives.com/artist/jay-vonada
BOBBY VALENTIN,Afro-Cuban Jazz,Puerto Rico,http://www.jazzmusicarchives.com/artist/bobby-valentin
VOCCOLOURS,Jazz Related Improv/Composition,Germany,http://www.jazzmusicarchives.com/artist/voccolours
BEBO VALDÉS,Afro-Cuban Jazz / Jazz Related Soundtracks,Cuba,http://www.jazzmusicarchives.com/artist/bebo-valdes
ERIC VLOEIMANS,Nu Jazz / Third Stream / World Fusion / Post-Fusion Contemporary / Jazz Related Soundtracks / Fusion,Netherlands,http://www.jazzmusicarchives.com/artist/eric-vloeimans
TEEMU VIINIKAINEN,Post Bop / Post-Fusion Contemporary / Fusion,Finland,http://www.jazzmusicarchives.com/artist/teemu-viinikainen
CHRISTIAN / DEN DANSKE SALMEDUO VUUST,Post-Fusion Contemporary,Denmark,http://www.jazzmusicarchives.com/artist/christian-vuust-den-danske-salmeduo
"CARLOS ""PATATO"" VALDES",Afro-Cuban Jazz,Cuba,http://www.jazzmusicarchives.com/artist/carlos-patato-valdes
BEN VAN GELDER,Post Bop / Third Stream / Eclectic Fusion,Netherlands,http://www.jazzmusicarchives.com/artist/ben-van-gelder
DANTE & THE CAT BAND VARGAS,Afro-Cuban Jazz,United States,http://www.jazzmusicarchives.com/artist/dante-vargas-and-the-cat-band
LEROY VINNEGAR,Cool Jazz,United States,http://www.jazzmusicarchives.com/artist/leroy-vinnegar
VISITOR 2035,Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/visitor-2035
VLADIMIR VOLKOV,Avant-Garde Jazz,Russia,http://www.jazzmusicarchives.com/artist/vladimir-volkov
ANDRÉS VIAL,Post Bop / Hard Bop,Canada,http://www.jazzmusicarchives.com/artist/andres-vial
MICHAEL VALEANU,Post Bop,France,http://www.jazzmusicarchives.com/artist/michael-valeanu
CUONG VU,Eclectic Fusion / Fusion / 21st Century Modern,Vietnam,http://www.jazzmusicarchives.com/artist/cuong-vu
ERNIE VINCENT,RnB,United States,http://www.jazzmusicarchives.com/artist/ernie-vincent
CHARLIE VENTURA,Bop,United States,http://www.jazzmusicarchives.com/artist/charlie-ventura
MARCUS VERGETTE,Third Stream,United States,http://www.jazzmusicarchives.com/artist/marcus-vergette
VEIN,21st Century Modern / Third Stream / Progressive Big Band,Switzerland,http://www.jazzmusicarchives.com/artist/vein
CLAUDIA VILLELA,Latin Jazz / Pop/Art Song/Folk,Brazil,http://www.jazzmusicarchives.com/artist/claudia-villela
KOBE VAN CAUWENBERGHE,Avant-Garde Jazz / Third Stream,Belgium,http://www.jazzmusicarchives.com/artist/kobe-van-cauwenberghe
JAKE VICTOR,Fusion,United States,http://www.jazzmusicarchives.com/artist/jake-victor
NICOLÁS VERA,Post Bop / Fusion / Eclectic Fusion,Chile,http://www.jazzmusicarchives.com/artist/nicolas-vera
