artist,genre,country
NEAR NEPTUNE,Progressive Metal,United States
NEATH,Tech/Extreme Prog Metal,Australia
LITT EBBIA,Crossover Prog,Argentina
NEBELNEST,RIO/Avant-Prog,France
NEBRA,Experimental/Post Metal,Switzerland
NEBULOSA,Heavy Prog,Sweden
NEBULOUS SUN,RIO/Avant-Prog,France
NEBYLO NÁS PěT,Eclectic Prog,Czech Republic
NECROMANDUS,Heavy Prog,United Kingdom
NECROMONKEY,Eclectic Prog,Sweden
NECRONOMICON,Krautrock,Germany
NED HOPER,Post Rock/Math rock,Russia
NEED,Progressive Metal,Greece
NEEDLEPOINT,Crossover Prog,Norway
NEGASPHERE,Symphonic Prog,Japan
NEGATIVA,Tech/Extreme Prog Metal,Canada
NEGATIVE ZONE,Psychedelic/Space Rock,France
NEGEV,Post Rock/Math rock,United Kingdom
NEGLECTED FIELDS,Tech/Extreme Prog Metal,Latvia
NEGUA,Neo-Prog,Spain
NEGURA BUNGET,Tech/Extreme Prog Metal,Romania
NEGUS,Crossover Prog,Canada
NEIL ON IMPRESSION,Post Rock/Math rock,Italy
NEKROPSI,Progressive Metal,Turkey
NEKTAR,Psychedelic/Space Rock,United Kingdom
BIL ELSON,Crossover Prog,United Kingdom
NEM-Q,Heavy Prog,Netherlands
NEMESIS,Progressive Electronic,Finland
NEMEZIS,Neo-Prog,Poland
NEMO,Eclectic Prog,France
NEMO,Eclectic Prog,France
NEMRUD,Psychedelic/Space Rock,Turkey
NEO,RIO/Avant-Prog,Italy
NEO,Crossover Prog,France
NEO STAR NOVA-Z,Progressive Metal,United States
NEO-PROPHET,Neo-Prog,Belgium
NÉODYME,Eclectic Prog,Canada
NEOGRASS,Eclectic Prog,Norway
NEOM,Zeuhl,France
NEON HEART,Krautrock,Sweden
NEON KARMA,Crossover Prog,Italy
NEON LEAVES,Neo-Prog,United Kingdom
NEPENTHE,Neo-Prog,United States
NEPOčIN,Heavy Prog,Yugoslavia
NEPTUNE TOWERS,Progressive Electronic,Norway
NEPTUNIAN MAXIMALISM,RIO/Avant-Prog,Belgium
NEPTUNITE,Krautrock,Germany
GIORGIO C ERI,Psychedelic/Space Rock,Italy
NERO DI MARTE,Experimental/Post Metal,Italy
NERONIA,Progressive Metal,Germany
NERV,Eclectic Prog,Indonesia
NERVE END,Tech/Extreme Prog Metal,Finland
TH ERVE INSTITUTE,Crossover Prog,United States
NESSIE,Symphonic Prog,Belgium
NETHERLAND DWARF,Crossover Prog,Japan
NETHERWORLD,Symphonic Prog,United States
NEU !,Krautrock,Germany
NEUMA,Experimental/Post Metal,Poland
NEURAL MASS,Crossover Prog,Canada
NEUROMIST,Tech/Extreme Prog Metal,Moldova
NEURONAUT,Experimental/Post Metal,Sweden
NEURONIUM,Progressive Electronic,Spain
NEUROSIS,Experimental/Post Metal,United States
NEUSCHWANSTEIN,Symphonic Prog,Germany
NEUTRONS,Eclectic Prog,United Kingdom
NEVÄRLLÄJF,Heavy Prog,Sweden
NEVBORN,Experimental/Post Metal,Switzerland
NEVER AWAKE,Progressive Metal,United States
NEVER KNOWN,Progressive Electronic,Italy
NEVER WASN'T,Crossover Prog,United States
NEVERDREAM,Progressive Metal,Italy
NEVERNESS,Symphonic Prog,Spain
TH EW AGE,Crossover Prog,United States
NEW BEARD,Crossover Prog,United States
NEW CENTURY CLASSICS,Post Rock/Math rock,Poland
NEW EDEN ORCHESTRA,Neo-Prog,United States
NEW ENGLAND,Crossover Prog,United States
TH EW GROVE PROJECT,Symphonic Prog,Sweden
NEW HORIZONS,Progressive Metal,Italy
NEW MACHINE,Crossover Prog,United States
NEW PLEASURE,Zeuhl,Canada
EW SILENT CORPORATION,Post Rock/Math rock,Italy
NEW SUN,Heavy Prog,United States
NEW TROLLS,Rock Progressivo Italiano,Italy
NEW TROLLS ATOMIC SYSTEM,Rock Progressivo Italiano,Italy
NEWBREED,Tech/Extreme Prog Metal,Poland
NEWCLEAR WAVES,Progressive Electronic,Italy
NEWCROSS,Eclectic Prog,United States
TO EWMAN,Crossover Prog,United Kingdom
NEWS FROM BABEL,RIO/Avant-Prog,United Kingdom
NEWSPAPERFLYHUNTING,Post Rock/Math rock,Poland
NEWTON'S CRADLE,Progressive Metal,Italy
NEXT LIFE,Tech/Extreme Prog Metal,Norway
NEXT ORDER,Jazz Rock/Fusion,Japan
NEXT TO NONE,Progressive Metal,United States
NEXUS,Tech/Extreme Prog Metal,Australia
NEXUS,Symphonic Prog,Argentina
NGUYĘN LĘ,Jazz Rock/Fusion,France
NI,RIO/Avant-Prog,Austria
NI.,RIO/Avant-Prog,France
NIACIN,Jazz Rock/Fusion,United States
NIADEM'S GHOST,Neo-Prog,United Kingdom
NICE BEAVER,Eclectic Prog,Netherlands
NICE WINGS ICARUS!,Post Rock/Math rock,Ukraine
TH ICE,Symphonic Prog,United Kingdom
NICHELODEON,RIO/Avant-Prog,Italy
NICK-NACK,Crossover Prog,United States
NICOSIA & C. INDUSTRIA MUSICALE,Rock Progressivo Italiano,Italy
NICOTINA ES PRIMAVERA,RIO/Avant-Prog,Argentina
JAK IELSEN,Crossover Prog,United States
CZESŁA IEMEN,Eclectic Prog,Poland
NIEUMEGON,Progressive Metal,France
NIEW HIP STILEN,RIO/Avant-Prog,Netherlands
NIGHT CLOUD,Progressive Metal,Italy
NIGHT IDEA,Crossover Prog,United States
TH IGHT SEA,Psychedelic/Space Rock,United States
NIGHT SUN,Heavy Prog,Germany
NIGHT THORN,Crossover Prog,Canada
NIGHT VERSES,Experimental/Post Metal,United States
TH IGHT WATCH,Progressive Metal,Canada
TH IGHT WATCH,Neo-Prog,Italy
NIGHTALES,Crossover Prog,United States
TH IGHTCRAWLERS,Progressive Electronic,United States
NIGHTINGALE,Progressive Metal,Sweden
NIGHTRIDER,Heavy Prog,France
NIGHTWINDS,Crossover Prog,Canada
NIGHTWISH,Progressive Metal,Finland
NIHIL,Experimental/Post Metal,Serbia
NIL,Eclectic Prog,France
NILE ON WAX,Post Rock/Math rock,Belgium
NIMA & MERGE,Jazz Rock/Fusion,United States
NIMAL,RIO/Avant-Prog,Switzerland
NIMB,Heavy Prog,Mexico
NIMBUS,Jazz Rock/Fusion,Germany
NIMBUS,Psychedelic/Space Rock,Finland
NIMBUS,Crossover Prog,Chile
NIMH,Progressive Electronic,Italy
NIMH + M.B,Progressive Electronic,Italy
NIMROD,Crossover Prog,Australia
NINE BOOKS,Crossover Prog,Hungary
NINE DAYS' WONDER,Crossover Prog,Germany
NINE INCH NAILS,Crossover Prog,United States
NINE MILES DOWN,Progressive Metal,United Kingdom
NINE SKIES,Neo-Prog,France
NINE STONES CLOSE,Neo-Prog,Netherlands
NINE TOBS,RIO/Avant-Prog,Netherlands
NINGEN-ISU,Heavy Prog,Japan
NINTH MOON BLACK,Experimental/Post Metal,United States
NIRGAL VALLIS,Prog Folk,Mexico
NIRVANA,Proto-Prog,United Kingdom
NISUS,Progressive Electronic,Belgium
NITRAM ET LES SEPT GRAMMES,RIO/Avant-Prog,Canada
NNECRA PACKE,Psychedelic/Space Rock,France
NO BASE TRIO,RIO/Avant-Prog,Puerto Rico
NO BRAIN CELL,Heavy Prog,Greece
NO CLEAR MIND,Post Rock/Math rock,Greece
NO GRAVITY,Progressive Metal,Multi-National
NO HOME FOR HEROES,Experimental/Post Metal,Australia
NO LIFE ORCHESTRA,Heavy Prog,Norway
NO MADE SENSE,Experimental/Post Metal,United Kingdom
NO MAN'S LAND,Psychedelic/Space Rock,Greece
NO MORE PAIN,Heavy Prog,United States
THE O NAME EXPERIENCE (TNNE) / EX NO NAME,Neo-Prog,Luxembourg
NO ONE WISHED TO SETTLE HERE,Post Rock/Math rock,Poland
NO RESTRAINTS,Neo-Prog,United States
NO SAFETY,RIO/Avant-Prog,United States
NO SECRETS IN THE FAMILY,RIO/Avant-Prog,Switzerland
NO STRANGE,Indo-Prog/Raga Rock,Italy
NO TICKET,Crossover Prog,Canada
NO-MAN,Psychedelic/Space Rock,United Kingdom
TH O-NECK BLUES BAND,Krautrock,United States
NOA,Jazz Rock/Fusion,Japan
NOA,Zeuhl,France
NOAH HISTERIA,Progressive Metal,Spain
NOCTAMBULIST,Tech/Extreme Prog Metal,United States
NOCTIS,Experimental/Post Metal,Australia
TH OCTURNES,Prog Folk,United States
NOCTURNUS,Tech/Extreme Prog Metal,United States
NOCTURNUS AD,Tech/Extreme Prog Metal,United States
NODDING GOD,Progressive Electronic,United Kingdom
NODE,Progressive Electronic,United Kingdom
NODENS ICTUS,Psychedelic/Space Rock,United Kingdom
NODO GORDIANO,Rock Progressivo Italiano,Italy
NOEKK,Experimental/Post Metal,Germany
NOESIS,Progressive Metal,Canada
NOETICS,Psychedelic/Space Rock,Germany
NOETRA,Jazz Rock/Fusion,France
NOICE,RIO/Avant-Prog,United States
NOISE IN YOUR EYE,Eclectic Prog,United Kingdom
NOISEDRIVER,Experimental/Post Metal,Belgium
NOISY DINERS,Neo-Prog,Italy
NOISZART,Progressive Metal,Colombia
NOKK,Progressive Metal,Poland
NOLAN & WAKEMAN,Neo-Prog,United Kingdom
CLIV OLAN,Neo-Prog,United Kingdom
NOMADIC HORIZON,Heavy Prog,United States
NOMADS,Post Rock/Math rock,United States
NOMADS OF HOPE,Prog Folk,Sweden
NON CREDO,RIO/Avant-Prog,United States
NON NEWTONIAN MAN,Heavy Prog,Italy
NOODBAND,RIO/Avant-Prog,Netherlands
NOORVIK,Experimental/Post Metal,Germany
NOOUMENA,RIO/Avant-Prog,France
NOPE,Psychedelic/Space Rock,United Kingdom
NORDAGUST,Crossover Prog,Norway
NORDIC GIANTS,Post Rock/Math rock,United Kingdom
NORDREAM,Progressive Metal,Russia
NORDSIND,Experimental/Post Metal,Denmark
ERI ORLANDER,Neo-Prog,United States
NORMAL LOVE,RIO/Avant-Prog,United States
MICHE ORMANDEAU,Prog Folk,Canada
NORTH,Experimental/Post Metal,United States
NORTH ATLANTIC OSCILLATION,Crossover Prog,United Kingdom
NORTH SEA RADIO ORCHESTRA,Prog Folk,United Kingdom
NORTH STAR,Neo-Prog,United States
NORTHWIND,Heavy Prog,United States
NORTHWINDS,Progressive Metal,France
NOSFERATU,Krautrock,Germany
NOSOUND,Psychedelic/Space Rock,Italy
NOSTALGIA,Neo-Prog,Italy
NOSTRADAMUS,Symphonic Prog,Hungary
NOSTRADAMUS THE TANK ENGINE,Psychedelic/Space Rock,United States
NOT A GOOD SIGN,Eclectic Prog,Italy
NOT OTHERWISE SPECIFIED,Heavy Prog,United States
NOTABENE,Rock Progressivo Italiano,Italy
NOTHING HILL,Crossover Prog,Italy
NOTHING IN WRITING,Heavy Prog,United States
NOTICE GRACE,Crossover Prog,United States
NOTION BLUE,Heavy Prog,United States
NOTTURNA,Progressive Metal,Italy
NOTTURNO CONCERTANTE,Symphonic Prog,Italy
NOUGHT,Heavy Prog,United Kingdom
NOUMENO,Progressive Metal,Italy
THE OUN,Crossover Prog,United Kingdom
NOUVELLES ETHNOLOGIQUES DE L'OBSCUR MUSEUM,RIO/Avant-Prog,France
NOVA,Jazz Rock/Fusion,Italy
NOVA,Eclectic Prog,Finland
NOVA,Progressive Metal,United States
NOVA ART,Progressive Metal,Russia
NOVA CASCADE,Neo-Prog,United Kingdom
NOVA COLLECTIVE,Jazz Rock/Fusion,United States
NOVA EXPRESS,Krautrock,Sweden
NOVA INCEPTA,Progressive Metal,Australia
NOVA MALŔ STRANA,Crossover Prog,Italy
TH OVA PROJECT,Prog Folk,United States
NOVA SCOTIA,Post Rock/Math rock,United Kingdom
NOVACT,Progressive Metal,Netherlands
NOVALIS,Symphonic Prog,Germany
NOVALLO,Progressive Metal,United States
NOVATIA,Crossover Prog,Netherlands
NOVELA,Symphonic Prog,Japan
NOVEMBER,Neo-Prog,Netherlands
NOVEMBRE,Experimental/Post Metal,Italy
NOVENA,Progressive Metal,United Kingdom
NOVO5,Crossover Prog,Bulgaria
NOVOX,Neo-Prog,Netherlands
NOVUS REX,Crossover Prog,United States
NOW,Neo-Prog,Belgium
NOW,Prog Related,United States
NOW IN COLOR,Heavy Prog,Australia
NOW VS NOW,Jazz Rock/Fusion,United States
NOW WE'VE GOT MEMBERS,RIO/Avant-Prog,Norway
RAL OWY,Krautrock,Germany
NOXAGT,RIO/Avant-Prog,Norway
NTH ASCENSION,Neo-Prog,United Kingdom
ŃU,Crossover Prog,Spain
NU & APA NEAGRA,Krautrock,Romania
NU.CLEAR.DAWN,Progressive Metal,Syria
NUANCE,Neo-Prog,France
NUCLEAR RABBIT,RIO/Avant-Prog,United States
NUCLEUS,Jazz Rock/Fusion,United Kingdom
NUCLEUS TORN,Experimental/Post Metal,Switzerland
THE (EC UDES,RIO/Avant-Prog,Multi-National
NUDITY,Psychedelic/Space Rock,United States
NUEVO MEXICO,Prog Folk,Mexico
NUIT CALINE A LA VILLA MON REVE,Prog Folk,Belgium
NUITO,Post Rock/Math rock,Japan
NUKLI,Psychedelic/Space Rock,United Kingdom
NULL,Experimental/Post Metal,United States
TH UMBER TWELVE LOOKS LIKE YOU,Tech/Extreme Prog Metal,United States
NUMEN,Neo-Prog,Spain
UMI,Rock Progressivo Italiano,Italy
NUMINA,Progressive Electronic,United States
NUMINOUS EYE,Psychedelic/Space Rock,United States
NUOVA DIVISIONE,Crossover Prog,Italy
NUOVA ERA,Rock Progressivo Italiano,Italy
L UOVA ERA,Crossover Prog,Italy
NUOVA IDEA,Rock Progressivo Italiano,Italy
NURKOSTAM,Neo-Prog,Finland
NURT,Eclectic Prog,Poland
NUX VOMICA,Tech/Extreme Prog Metal,United States
NYA,Post Rock/Math rock,Argentina
NYA LJUDBOLAGET,Prog Folk,Sweden
NYIA,Tech/Extreme Prog Metal,Poland
NYL,Psychedelic/Space Rock,France
NYL,Neo-Prog,Russia
