artist,genre,country
BARNUM'S FREAK,Crossover Prog,Italy
BARO PROG-JETS,Rock Progressivo Italiano,Italy
BAROCK,Symphonic Prog,Norway
BAROCK PROJECT,Neo-Prog,Italy
BARON,Crossover Prog,United Kingdom
ERI ARON & D-ZAKORD,Eclectic Prog,France
BARON CR┬NE,Heavy Prog,France
BARON MUNCHAUSEN,Crossover Prog,Multi-National
BARONESS,Experimental/Post Metal,United States
BAROQUE,Rock Progressivo Italiano,Italy
RANJI AROT,Jazz Rock/Fusion,India
BARR,Prog Folk,Sweden
BARRACUDA TRIANGLE,Eclectic Prog,Sweden
BARRDO,Eclectic Prog,Canada
MARTI ARRE,Crossover Prog,United Kingdom
BARREN EARTH,Tech/Extreme Prog Metal,Finland
DAVI ARRET TRIO,Heavy Prog,Canada
NIC ARRETT & CLIVE NOLAN,Neo-Prog,United Kingdom
BARRETT ELMORE,Psychedelic/Space Rock,Sweden
SY ARRETT,Prog Related,United Kingdom
BARRICADE,RIO/Avant-Prog,France
BARROCK,Rock Progressivo Italiano,Italy
BARROQUEJON,Crossover Prog,Chile
BARROWS,Psychedelic/Space Rock,United States
TH ARSTOOL PHILOSOPHERS,Progressive Metal,Netherlands
KEVI ARTLETT,Neo-Prog,United States
SEBASTJA ARTOL,Crossover Prog,Slovenia
M.M ARTULICA,Crossover Prog,Bosnia and Herzegovina
BAR┌S,Tech/Extreme Prog Metal,France
TH ASEMENT PAINTINGS,Post Rock/Math rock,Canada
A ASIM,Eclectic Prog,Iraq
BASS COMMUNION,Progressive Electronic,United Kingdom
BASS INVADERS,Heavy Prog,United States
COLI ASS,Crossover Prog,United Kingdom
LUCIAN ASSO,Rock Progressivo Italiano,Italy
BASTA!,Eclectic Prog,Italy
BASTIAN PER,Heavy Prog,Argentina
GREC ASTI┴N,RIO/Avant-Prog,Mexico
BAT CASTLE,Experimental/Post Metal,United States
BAT LENNY,Crossover Prog,United States
BATABEAT,Eclectic Prog,Canada
BATHYSCAPHE,Post Rock/Math rock,France
BATISFERA,Crossover Prog,Russia
TOMA ATISTA,Prog Folk,Argentina
MASAK ATOH,Psychedelic/Space Rock,Japan
JOH ATTEMA,Progressive Electronic,United States
L ATTERIA,Rock Progressivo Italiano,Italy
LE ATTERIES,RIO/Avant-Prog,France
SAUL ATTESINI,Neo-Prog,Brazil
FRANC ATTIATO,Rock Progressivo Italiano,Italy
LUCI ATTISTI,Prog Related,Italy
BATTLE CIRCUS,Heavy Prog,New Zealand
BATTLE OF MICE,Experimental/Post Metal,United States
BATTLEFIELDS,Experimental/Post Metal,United States
BATTLES,Post Rock/Math rock,United States
BATTLESTATIONS,Post Rock/Math rock,Belgium
BAUDA,Experimental/Post Metal,Chile
ROMAI AUDOIN,RIO/Avant-Prog,France
BAUER,Crossover Prog,Argentina
BAUHAUS,Jazz Rock/Fusion,Italy
ERI AULE,Heavy Prog,Spain
BAULTA,Post Rock/Math rock,Finland
BAULUNA,Psychedelic/Space Rock,Spain
BAUMANN / KOEK,Progressive Electronic,Germany
PETE AUMANN,Progressive Electronic,Germany
BAUMSTAM,Krautrock,Germany
DANIE AUTISTA,Progressive Metal,Spain
BAYON,Prog Folk,Germany
BBI,Heavy Prog,France
BBP UNDERGROUND ORCHESTRA,RIO/Avant-Prog,Czech Republic
BE BOP DELUXE,Crossover Prog,United Kingdom
BEAD GAME,Crossover Prog,United States
BEAK,Experimental/Post Metal,United States
BEAK>,Krautrock,United Kingdom
BEAM-LIGHT,Crossover Prog,Poland
BEAR BONES LAY LOW,Progressive Electronic,Venezuela
BEAR IS DRIVING,Eclectic Prog,United States
BEAR THE MAMMOTH,Post Rock/Math rock,Australia
BEARDFISH,Eclectic Prog,Sweden
BEAST PLEASE BE STILL,Post Rock/Math rock,United States
BEAT CIRCUS,Prog Folk,United States
BEAT LOVE ORACLE,Jazz Rock/Fusion,Belgium
BEATEN BY THEM,Post Rock/Math rock,Multi-National
TH EATLES,Proto-Prog,United Kingdom
BEAU DOMMAGE,Prog Related,Canada
BOBB EAUSOLEIL,Progressive Electronic,United States
BEAUTIFUL BEDLAM,Heavy Prog,Australia
BEAUTIFY JUNKYARDS,Prog Folk,Portugal
TH EAUTY THE WORLD MAKES US HOPE FOR,Post Rock/Math rock,France
ZELJK EBEK & PODIUM,Symphonic Prog,Yugoslavia
BECAUSE OF GHOSTS,Post Rock/Math rock,Australia
JEF ECK,Jazz Rock/Fusion,United Kingdom
BECOMING THE ARCHETYPE,Tech/Extreme Prog Metal,United States
BEDEDEUM,Prog Folk,Italy
DAVI EDFORD,Crossover Prog,United Kingdom
BEDJABETCH,Jazz Rock/Fusion,France
BEDSORE,Tech/Extreme Prog Metal,Italy
BEDU═NOS A GASėLEO,Crossover Prog,Portugal
BEECHER,Experimental/Post Metal,United Kingdom
BEFORE THE EYEWALL,Experimental/Post Metal,United States
BEGGARS OPERA,Symphonic Prog,United Kingdom
BEGNAGRAD,RIO/Avant-Prog,Yugoslavia
BEHEADED ZOMBIE,Tech/Extreme Prog Metal,Russia
BEHIND THE CURTAIN,Progressive Metal,Denmark
BEHIND THE SUN,Experimental/Post Metal,Israel
BEHOLD...THE ARCTOPUS,Tech/Extreme Prog Metal,United States
BEING,Experimental/Post Metal,United States
BEING & TIME,Neo-Prog,Japan
B╦IRUTH,Psychedelic/Space Rock,Spain
OKK EKKER,Indo-Prog/Raga Rock,Germany
BEKOR QILISH,Tech/Extreme Prog Metal,Italy
BEL AIR,Neo-Prog,Germany
BELEDO,Jazz Rock/Fusion,Uruguay
BELEGOST,Post Rock/Math rock,United States
ADRIA ELEW,Eclectic Prog,United States
BELGRAD,Crossover Prog,Poland
BELIEVE,Neo-Prog,Poland
BELIEVER,Tech/Extreme Prog Metal,United States
CL╔MEN ELIO,Eclectic Prog,France
BELL ORCHESTRE,Post Rock/Math rock,Canada
BO ELL,RIO/Avant-Prog,Canada
STEWAR ELL,Neo-Prog,United Kingdom
BELLA & PUTANA,Progressive Metal,Chile
BELLA BAND,Jazz Rock/Fusion,Italy
BELLAPHON,Neo-Prog,Japan
BELLING THE TIGER,Crossover Prog,United States
BELOW THE SEA,Post Rock/Math rock,Canada
BELTANE,Tech/Extreme Prog Metal,Germany
CARLO ELTR┴N,Progressive Electronic,Mexico
BELYE FLAGI ZAZHIGAYTE MEDLENNO,Post Rock/Math rock,Russia
BEN,Jazz Rock/Fusion,United Kingdom
ADRIA ENAVIDES,Experimental/Post Metal,United States
SERGI ENCHIMOL,Eclectic Prog,Brazil
BEND SINISTER,Crossover Prog,Canada
BEND THE FUTURE,Crossover Prog,France
BENJAMIN'S KITE,Crossover Prog,Canada
L┴SZL ENKų,Progressive Electronic,Hungary
RA ENNETT,Crossover Prog,United Kingdom
BERNAR ENOIT,Prog Folk,France
BENT KNEE,Crossover Prog,United States
BENTHOS,Tech/Extreme Prog Metal,Italy
TH ENZENE RING,Crossover Prog,United States
ROBER ╔RIAU,Symphonic Prog,Canada
BERITS HALSBAND,Jazz Rock/Fusion,Sweden
JERR ERKERS,Krautrock,Germany
I ERLIONE,Eclectic Prog,Japan
E ERNARD,Symphonic Prog,Canada
MICHAE ERNIER,Eclectic Prog,United States
ROBER ERRY,Crossover Prog,United States
IVA ERTOLLA,Progressive Metal,Australia
ALESSANDR ERTONI,Jazz Rock/Fusion,Italy
BESIDES,Post Rock/Math rock,Poland
PHILIPP ESOMBES,Progressive Electronic,France
TH EST PESSIMIST,Post Rock/Math rock,Ukraine
BETRAYAL AT BESPIN,Post Rock/Math rock,Finland
BETWEEN,Krautrock,Multi-National
BETWEEN 11,Progressive Metal,Canada
BETWEEN INTERVAL,Progressive Electronic,Sweden
BETWEEN THE BURIED AND ME,Tech/Extreme Prog Metal,United States
BEWARE OF SAFETY,Post Rock/Math rock,United States
BEYOND BERLIN,Progressive Electronic,Netherlands
BEYOND CREATION,Tech/Extreme Prog Metal,Canada
BEYOND FREQUENCY,Post Rock/Math rock,Brazil
BEYOND THE BLUE,Neo-Prog,Germany
BEYOND THE BRIDGE,Progressive Metal,Germany
BEYOND THE LABYRINTH,Progressive Metal,Belgium
BEYOND TWILIGHT,Progressive Metal,Denmark
BEYOND-O-MATIC,Psychedelic/Space Rock,United States
EMIL EZAR,Crossover Prog,United States
BHAVACHAKRA,Tech/Extreme Prog Metal,United States
BI KYO RAN,Heavy Prog,Japan
MAURIZI IANCHI,Progressive Electronic,Italy
PIERPAOL IBBO,Rock Progressivo Italiano,Italy
BIBLE BLACK,Heavy Prog,Japan
L IBLIOTECA DESERTA,Post Rock/Math rock,Italy
BIESY,Tech/Extreme Prog Metal,Poland
BIFURCATA,Jazz Rock/Fusion,Mexico
BIG BIG TRAIN,Crossover Prog,United Kingdom
BIG BLOCK 454,RIO/Avant-Prog,United Kingdom
BIG FARM,RIO/Avant-Prog,United States
IG GOODBYE,Heavy Prog,United States
BIG HOGG,Canterbury Scene,United Kingdom
BIG LOST RAINBOW,Prog Folk,United States
BIG PICTURE,Neo-Prog,United States
BIG RED PANDA,Psychedelic/Space Rock,Portugal
BIG ROBOT,Progressive Electronic,Norway
BIG SLEEP,Crossover Prog,United Kingdom
BIGELF,Heavy Prog,United States
BIGLIETTO PER L'INFERNO,Rock Progressivo Italiano,Italy
BIJELO DUGME,Prog Related,Yugoslavia
BIJOU,Neo-Prog,Spain
BILL IN THE TEA,Post Rock/Math rock,Italy
BILLY MAHONIE,Post Rock/Math rock,United Kingdom
TH INARY CODE,Tech/Extreme Prog Metal,United States
BIOCORD,Eclectic Prog,Ukraine
BIOSPHERE,Progressive Electronic,Norway
TH IPOLAR DISORDER PROJECT,Progressive Metal,Romania
BIRDS AND BUILDINGS,Eclectic Prog,United States
BIRDS OF FIRE,Post Rock/Math rock,United States
BIRDSONGS OF THE MESOZOIC,RIO/Avant-Prog,United States
BIRTH,Psychedelic/Space Rock,United States
BIRTH CONTROL,Heavy Prog,Germany
BIRTHDAY ASS,RIO/Avant-Prog,United States
BIRUSHANAH,Experimental/Post Metal,Japan
BIRZER BANDANA,Crossover Prog,United Kingdom
BISBAYE,Tech/Extreme Prog Metal,Canada
BISE DE BUSE,RIO/Avant-Prog,France
BISON B.C.,Experimental/Post Metal,Canada
KENN ISSETT,Crossover Prog,United States
BITCHIN BAJAS,Progressive Electronic,United States
TH ITTERS,Heavy Prog,United States
BITTERTOWN,Crossover Prog,Netherlands
IV ITTOV┴,RIO/Avant-Prog,Czech Republic
BIZARE KO.KO.KO.,Progressive Electronic,Austria
BIZIRIK,Eclectic Prog,Chile
BJųRK,Crossover Prog,Iceland
IVA JžRNSON & EINAR SELVIK,Experimental/Post Metal,Norway
BL┼ LOTUS,Heavy Prog,Sweden
BLACK BOMBAIM,Psychedelic/Space Rock,Portugal
BLACK BONZO,Heavy Prog,Sweden
BLACK CAT BONES,Crossover Prog,United Kingdom
TH LACK CAT'S EYE,Psychedelic/Space Rock,Germany
BLACK COUNTRY; NEW ROAD,Post Rock/Math rock,United Kingdom
BLACK CROWN INITIATE,Tech/Extreme Prog Metal,United States
BLACK ENGINE,RIO/Avant-Prog,Italy
BLACK FOREST / BLACK SEA,Post Rock/Math rock,United States
BLACK JESTER,Progressive Metal,Italy
BLACK LADDER,Jazz Rock/Fusion,United States
BLACK LIGHT SECRET,Psychedelic/Space Rock,United Kingdom
TH LACK LIGHT,Crossover Prog,United Kingdom
TH LACK MAGES,Progressive Metal,Japan
BLACK MARKET SEROTONIN,Heavy Prog,United Kingdom
BLACK MATH HORSEMAN,Experimental/Post Metal,United States
BLACK MIDI,RIO/Avant-Prog,United Kingdom
BLACK MOTH SUPER RAINBOW,Crossover Prog,United States
BLACK MOUNTAIN,Crossover Prog,Canada
TH LACK NOODLE PROJECT,Psychedelic/Space Rock,France
TH LACK OF SPACE,Crossover Prog,United States
BLACK PAGE,Neo-Prog,Japan
BLACK PAINTED MOON,Progressive Metal,Italy
BLACK PEAKS,Progressive Metal,United Kingdom
BLACK SABBATH,Prog Related,United Kingdom
BLACK SCIENCE,Psychedelic/Space Rock,United States
BLACK SEA,Experimental/Post Metal,Brazil
BLACK SEPTEMBER,Symphonic Prog,United States
BLACK SHEEP WALL,Experimental/Post Metal,United States
BLACK SPIRIT,Krautrock,Italy
BLACK STRAT BAND,Crossover Prog,Greece
BLACK SUN AEON,Tech/Extreme Prog Metal,Finland
BLACK SYMPHONY,Progressive Metal,United States
BLACK THUNDER,Heavy Prog,Canada
BLACK UNICORN,Progressive Electronic,United States
BLACK VOMIT,Experimental/Post Metal,United Kingdom
BLACK WIDOW,Heavy Prog,United Kingdom
BLACKBIRCH / EX HARVEST,Progressive Metal,Italy
BLACKBIRDS,Krautrock,Germany
BLACKFIELD,Prog Related,Multi-National
BLACKKOUT,Progressive Metal,United States
BLACKMANN LANE,Krautrock,Germany
BLACKMORE'S NIGHT,Prog Folk,United Kingdom
BLACKPAPERPLANES,Post Rock/Math rock,Belarus
BLACKSMITH TALES,Neo-Prog,Italy
BLACKWATER PARK,Krautrock,Germany
BLACKWAVES,Experimental/Post Metal,Germany
TI LAKE,Progressive Electronic,France
BL┼KULLA,Symphonic Prog,Sweden
MICHE LANC,RIO/Avant-Prog,France
BLAND BLADEN,Psychedelic/Space Rock,Sweden
BLANK FOREST,Progressive Metal,Italy
BLANK MANUSKRIPT,Symphonic Prog,Austria
TOT LANKE,Jazz Rock/Fusion,Germany
BLAST,RIO/Avant-Prog,Netherlands
BLAST FURNACE,Psychedelic/Space Rock,Denmark
BL╩B,Progressive Electronic,United Kingdom
ALAI LESING,Jazz Rock/Fusion,France
CARL LEY,Jazz Rock/Fusion,United States
BLEZQI ZATSAZ,Symphonic Prog,Brazil
BLIM,Psychedelic/Space Rock,United Kingdom
BLIND EGO,Neo-Prog,Germany
BLIND GUARDIAN,Progressive Metal,Germany
BLIND ILLUSION,Progressive Metal,United States
BLIND OWL,Neo-Prog,United States
BLINDEAD,Experimental/Post Metal,Poland
BLITURI,RIO/Avant-Prog,Canada
TH LITZOIDS,RIO/Avant-Prog,United States
BLIXT,Jazz Rock/Fusion,Multi-National
BLOCCO MENTALE,Rock Progressivo Italiano,Italy
BLODWYN PIG,Prog Related,United Kingdom
BLONDE ON BLONDE,Psychedelic/Space Rock,United Kingdom
BLONDIE FOX,Crossover Prog,Italy
BLOOD & TIME,Experimental/Post Metal,United States
BLOOD CEREMONY,Heavy Prog,Canada
BLOOD INCANTATION,Tech/Extreme Prog Metal,United States
BLOOD SWEAT & TEARS,Jazz Rock/Fusion,United States
BLOODWAY,Experimental/Post Metal,Romania
TH LOODY MALLARD,Heavy Prog,United Kingdom
BLOODY PANDA,Experimental/Post Metal,United States
BLOOMCORE,Psychedelic/Space Rock,Australia
BLOPS,Prog Folk,Chile
BLOQUE,Eclectic Prog,Spain
BLOTTED SCIENCE,Tech/Extreme Prog Metal,United States
BLOW UP HOLLYWOOD,Crossover Prog,United States
BLUE DRIFT,Jazz Rock/Fusion,United Kingdom
BLUE EFFECT (MODR▌ EFEKT),Jazz Rock/Fusion,Czech Republic
BLUE GILLESPIE,Progressive Metal,United Kingdom
BLUE MAMMOTH,Neo-Prog,Brazil
BLUE MOTION,Progressive Electronic,Switzerland
BLUE ųYSTER CULT,Prog Related,United States
BLUE PHANTOM,Psychedelic/Space Rock,Italy
BLUE SAUSAGE INFANT,Progressive Electronic,United States
BLUE SHIFT,Symphonic Prog,United States
TH LUE SHIP,RIO/Avant-Prog,United Kingdom
BLUE SUN,Jazz Rock/Fusion,Denmark
BLUEBRIDGE QUARTET,Post Rock/Math rock,Sweden
BLUEHORSES,Prog Folk,United Kingdom
TH LUEMOON PROJECTS,Crossover Prog,Greece
BLUENECK,Post Rock/Math rock,United Kingdom
BLUEPRINT HUMAN BEING,RIO/Avant-Prog,Finland
BLUMEN DES EXOTISCHEN EISES,Krautrock,Germany
BLURRED VISION,Crossover Prog,Canada
BLUT AUS NORD,Experimental/Post Metal,France
BLUTMOND,Tech/Extreme Prog Metal,Switzerland
BOAT BURNING,Psychedelic/Space Rock,United States
BOAT DARES,RIO/Avant-Prog,United States
TH OB LAZAR STORY,Eclectic Prog,New Zealand
BOBEL,Experimental/Post Metal,Costa Rica
L OCCA DELLA VERIT└,Rock Progressivo Italiano,Italy
WOLFGAN OCK,Progressive Electronic,Germany
DIDIE OCQUET,Progressive Electronic,France
IA ODDY,Progressive Electronic,United Kingdom
TOMA ODIN,Symphonic Prog,Sweden
BODKIN,Heavy Prog,United Kingdom
BODY HOUND,Post Rock/Math rock,United Kingdom
TH ODY LOVERS,Post Rock/Math rock,United States
TH ODY POLITIC,Crossover Prog,Canada
JEAN-PASCA OFFO,Prog Related,France
BOHEMIA,Jazz Rock/Fusion,Czech Republic
BOHREN & DER CLUB OF GORE,Post Rock/Math rock,Germany
BOKAJ RETSIEM,Krautrock,Germany
AND OLE,Indo-Prog/Raga Rock,United Kingdom
TH OLLENBERG EXPERIENCE,Prog Related,Belgium
BOLT,Heavy Prog,United States
BOLTZMANN BRAIN,RIO/Avant-Prog,Germany
BOLUS,Neo-Prog,Canada
BOMBER GOGGLES,Crossover Prog,United States
CELIN ONACINA,Jazz Rock/Fusion,France
BONDAGE,Rock Progressivo Italiano,Italy
BONDAGE FRUIT,Zeuhl,Japan
BONDAR & WISE,Symphonic Prog,United States
BONE,RIO/Avant-Prog,Multi-National
BONFIRE,Jazz Rock/Fusion,Netherlands
DIDIE ONIN (DIDBO),Prog Folk,France
STEV ONINO,Crossover Prog,United States
FABRIC ONY,Neo-Prog,France
BOOK OF HOURS,Heavy Prog,Sweden
TH OOK OF KNOTS,RIO/Avant-Prog,United States
BOOK OF REFLECTIONS,Progressive Metal,Sweden
TH OOT LAGOON,Canterbury Scene,United Kingdom
BOOTCUT,Eclectic Prog,Sweden
EMMANUE OOZ,Eclectic Prog,France
BORAY,Crossover Prog,Sweden
BORDERLINE SYNDROME,Eclectic Prog,Greece
BOREDOMS,RIO/Avant-Prog,Japan
BORGIA,Tech/Extreme Prog Metal,France
BORIS,Experimental/Post Metal,Japan
BORKNAGAR,Tech/Extreme Prog Metal,Norway
WE ORLAND,Post Rock/Math rock,United States
BORN OF OSIRIS,Tech/Extreme Prog Metal,United States
BORNIDOL,Rock Progressivo Italiano,Italy
GASTO ORREANI,Progressive Electronic,Italy
EDUARD ORT,Eclectic Prog,Spain
BOSCH'S WITH YOU,Post Rock/Math rock,Russia
XAVIE OSCHER,Neo-Prog,France
BOSNNIA,RIO/Avant-Prog,Argentina
BOSQUE,Jazz Rock/Fusion,Serbia
BOSQUES,Psychedelic/Space Rock,Argentina
BOSS KELOID,Heavy Prog,United Kingdom
BOSSK,Experimental/Post Metal,United Kingdom
BOTANIST,Experimental/Post Metal,United States
BOTCH,Tech/Extreme Prog Metal,United States
BOTH HANDS FREE,Jazz Rock/Fusion,United Kingdom
L OTTEGA DEL TEMPO A VAPORE,Progressive Metal,Italy
L OTTEGA DELL'ARTE,Rock Progressivo Italiano,Italy
BOUD DEUN,Jazz Rock/Fusion,United States
BOULE DE SON,Prog Folk,Canada
CHRISTIA OUL╔,Psychedelic/Space Rock,France
LINDSE OULLT,Crossover Prog,United States
BOUNTY,Jazz Rock/Fusion,United States
LAR OUTRUP'S MUSIC FOR KEYBOARDS,Symphonic Prog,Denmark
DAVI OWIE,Prog Related,United Kingdom
TI OWNESS,Crossover Prog,United Kingdom
ADAM CERTAME OWNIK,Progressive Electronic,Poland
BOX,RIO/Avant-Prog,Multi-National
BOX OF CRAYONS,Crossover Prog,United States
BOX OF SHAMANS,Symphonic Prog,United States
TH OX,Crossover Prog,Canada
BOXHEAD ENSEMBLE,Post Rock/Math rock,United States
TH OY; THE BIRD & THE BEAST,Crossover Prog,United States
GAR OYLE,Jazz Rock/Fusion,United Kingdom
BOYS OF SUMMER,Progressive Electronic,Ireland
BOZON,Jazz Rock/Fusion,United States
BOZZIO & SHEEHAN,Progressive Metal,United States
BOZZIO LEVIN STEVENS,Jazz Rock/Fusion,United States
DO RADSHAW-LEATHER,Krautrock,United States
VICTO RADY,Crossover Prog,United States
BRAEN'S MACHINE,Rock Progressivo Italiano,Italy
BRAIA,Prog Folk,Brazil
BRAIN CONNECT,Neo-Prog,Poland
BRAIN HEART INFUSION,Progressive Metal,Italy
BRAIN TENTACLES,Experimental/Post Metal,United States
BRAINBOW,Post Rock/Math rock,United States
BRAINBOX,Proto-Prog,Netherlands
BRAINCHILD,Jazz Rock/Fusion,United Kingdom
BRAINDEAD,Rock Progressivo Italiano,Italy
BRAINSTATIK,Eclectic Prog,United States
BRAINSTORM,Jazz Rock/Fusion,Germany
BRAINSTORM,Psychedelic/Space Rock,Australia
BRAINTICKET,Krautrock,Switzerland
BRAINVILLE,Canterbury Scene,United Kingdom
TH RAINWASH MACHINE,Progressive Metal,Colombia
BRAM STOKER,Prog Related,United Kingdom
BRAN (BR┬N),Prog Folk,United Kingdom
BRANCH ARTERIAL,Progressive Metal,Australia
BR─ND JORD,Tech/Extreme Prog Metal,Sweden
BRAND X,Jazz Rock/Fusion,United Kingdom
ANGEL RANDUARDI,Rock Progressivo Italiano,Italy
NICKLA R─NNSTRųM,Jazz Rock/Fusion,Sweden
BRASS KNUCKLE SURFER,Post Rock/Math rock,United States
BRASS╔,Neo-Prog,Netherlands
BRAST BURN,Krautrock,Japan
CHRI RAUN BAND,Krautrock,Germany
BRAVE,Progressive Metal,United States
BRAVE NEW WORLD,Krautrock,Germany
BRAVE THE VERTIGO,Progressive Metal,United States
BRAVEYOUNG / EX GIANT,Post Rock/Math rock,United States
DAN A RAZ,Prog Folk,France
BRAZEN,Crossover Prog,Switzerland
BREAD LOVE AND DREAMS,Prog Folk,United Kingdom
BREADWINNER,Post Rock/Math rock,United States
BREAKING ORBIT,Heavy Prog,Australia
FRANŪOI REANT,RIO/Avant-Prog,France
BREATHING SPACE,Crossover Prog,United Kingdom
MARK RECELJ,RIO/Avant-Prog,Yugoslavia
BRECHE,Prog Folk,Canada
TH RECKER BROTHERS,Jazz Rock/Fusion,United States
BREEZE,Neo-Prog,Germany
BREIDABLIK,Progressive Electronic,Norway
BREMEN,Psychedelic/Space Rock,Sweden
PAU REMNER,Crossover Prog,United States
VYTA RENNER,Eclectic Prog,Venezuela
BRESK,Symphonic Prog,Norway
BIL RESSLER,Symphonic Prog,United States
