artist,genre,country
VIATROPHY,Tech/Extreme Prog Metal,United Kingdom
VIBRACATHEDRAL ORCHESTRA,Krautrock,United Kingdom
VIBRAVOID,Psychedelic/Space Rock,Germany
VICINITY,Progressive Metal,Norway
TH ICIOUS HEAD SOCIETY,Progressive Metal,Ireland
VICOLO MARGANA,Crossover Prog,Italy
VICTORY OVER THE SUN,Tech/Extreme Prog Metal,United States
VIDEO-AVENTURES,RIO/Avant-Prog,France
VIDNA OBMANA,Progressive Electronic,Belgium
VIELIKAN,Tech/Extreme Prog Metal,Tunisia
VIENNA,Crossover Prog,Japan
VIENNA CIRCLE,Neo-Prog,United Kingdom
VIETGROVE,Progressive Electronic,United Kingdom
VIEUX CARRE,Rock Progressivo Italiano,Italy
TH IEW INSIDE,Crossover Prog,France
VIGILANCE,Progressive Metal,Germany
VIII STRADA,Progressive Metal,Italy
VIIMA,Prog Folk,Finland
VILDHJARTA,Tech/Extreme Prog Metal,Sweden
VILLE EMARD BLUES BAND,Jazz Rock/Fusion,Canada
VILLEBRAD,Crossover Prog,Sweden
VIMMA,Prog Folk,Finland
JAME INCENT,Jazz Rock/Fusion,United States
JEAN-CLAUD INCENT,Crossover Prog,France
VINDICATION,Eclectic Prog,United States
VINDICTIV,Progressive Metal,Sweden
VINEGAR,Krautrock,Germany
VINTAGE,Neo-Prog,Spain
VINTAGE CUCUMBER,Psychedelic/Space Rock,Germany
VINTERSEA,Tech/Extreme Prog Metal,United States
VINTERSORG,Tech/Extreme Prog Metal,Sweden
VINUM SABBATUM,Heavy Prog,Finland
VINYL DIAL,Crossover Prog,United Kingdom
TH IOLA CRAYOLA,Jazz Rock/Fusion,United States
VIOLENCE FOG,Krautrock,Germany
VIOLENT SILENCE,Crossover Prog,Sweden
VIOLET,Crossover Prog,Italy
VIOLET DISTRICT,Neo-Prog,Germany
TH IOLET HOUR,Neo-Prog,United Kingdom
VIOLETA DE OUTONO,Psychedelic/Space Rock,Brazil
VIRGEN SIDERAL,Psychedelic/Space Rock,Peru
VIRGIN BLACK,Experimental/Post Metal,Australia
VIRGIN'S DREAM,Krautrock,Germany
VIRGO,Crossover Prog,Multi-National
VIRGULE IV,RIO/Avant-Prog,France
TH IRIDIAN GROOVE,Eclectic Prog,Venezuela
VIRIDITAS,Neo-Prog,United Kingdom
VIRTA,Post Rock/Math rock,Finland
VIRTUAL DREAM,Jazz Rock/Fusion,Italy
VIRTUAL MAX,Psychedelic/Space Rock,Canada
VIRTUAL SYMMETRY,Progressive Metal,Italy
VIRTUEL,Neo-Prog,Bulgaria
VIRUS,Experimental/Post Metal,Norway
VIRUS,Heavy Prog,Germany
VIRVEL,Post Rock/Math rock,Serbia
MIK ISAGGIO,Neo-Prog,United States
VISCERA///,Experimental/Post Metal,Italy
VISIBLE WIND,Neo-Prog,Canada
VISIONOIR,Progressive Metal,Italy
VISITOR 2035,Eclectic Prog,United Kingdom
VISITORS,Eclectic Prog,France
VISOKOSNOE LETO,Eclectic Prog,Russia
VISUAL CLIFF,Jazz Rock/Fusion,United States
VITA NOVA,Eclectic Prog,Multi-National
VITAL DUO,Eclectic Prog,France
VITAL INFORMATION,Jazz Rock/Fusion,United States
VITAL TECH TONES,Jazz Rock/Fusion,United States
LIT ITALE,Crossover Prog,Argentina
VITKASTE,Eclectic Prog,Finland
MIROSLA ITOUS,Jazz Rock/Fusion,Czech Republic
VITRAL,Symphonic Prog,Brazil
VITRIOL,Progressive Metal,Italy
VITRUVIUS,Progressive Metal,Mexico
VITTORIO DE SCALZI - LA STORIA DEI NEW TROLLS,Rock Progressivo Italiano,Italy
VIUDA NEGRA,Progressive Metal,Ecuador
VIVALMA,Heavy Prog,Brazil
VIVID GLIMPSE,Crossover Prog,United Kingdom
VLAD TEPES,Psychedelic/Space Rock,Argentina
VLADIMIR BOZAR N ZE SHERAF ORKESTÄR,RIO/Avant-Prog,France
VLUBÄ,Progressive Electronic,Argentina
VLY,Crossover Prog,Multi-National
VOCO,RIO/Avant-Prog,United States
TH OCOKESH,Psychedelic/Space Rock,United States
VOICE AMONG THE MANY,Progressive Metal,New Zealand
VOICE OF EYE,Progressive Electronic,United States
VOICE OF THE ENSLAVED,Crossover Prog,United States
VOICE OF THE SEVEN THUNDERS,Psychedelic/Space Rock,United Kingdom
VOICE OF THE SEVEN WOODS,Prog Folk,United Kingdom
VOICES,Tech/Extreme Prog Metal,United Kingdom
VOICES FROM THE FUSELAGE,Progressive Metal,United Kingdom
VOID,Experimental/Post Metal,United Kingdom
VOID GENERATOR,Psychedelic/Space Rock,Italy
VOID OF SILENCE,Experimental/Post Metal,Italy
VOID OF SLEEP,Experimental/Post Metal,Italy
VOID PARADIGM,Tech/Extreme Prog Metal,France
TH OID'S LAST STAND,RIO/Avant-Prog,Germany
VOIDCEREMONY,Tech/Extreme Prog Metal,United States
VOIVOD,Tech/Extreme Prog Metal,Canada
VOKYL,Tech/Extreme Prog Metal,Bulgaria
VOLA,Progressive Metal,Denmark
VOLAPÜK,RIO/Avant-Prog,France
VOLARÉ,Canterbury Scene,United States
VOLCANO THE BEAR,RIO/Avant-Prog,United Kingdom
VOLCANO!,Crossover Prog,United States
VOLKOR,Jazz Rock/Fusion,France
ANDREA OLLENWEIDER,Crossover Prog,Switzerland
I OLO DI ICARO,Rock Progressivo Italiano,Italy
I OLO,Rock Progressivo Italiano,Italy
VOLT,Progressive Electronic,United Kingdom
VOLTA DO MAR,Post Rock/Math rock,United States
VOLTLAND,Progressive Metal,Russia
VOLTO!,Jazz Rock/Fusion,United States
VOLUNTARY MOTHER EARTH,RIO/Avant-Prog,Japan
VOLVOX,Heavy Prog,Argentina
ADELBER ON DEYEN,Progressive Electronic,Germany
CHRISTIA ON ESCHERSHEIM,Krautrock,Germany
VON FRICKLE,Heavy Prog,United States
VON HAULSHOVEN,Progressive Electronic,Netherlands
ANN ON HAUSSWOLFF,Crossover Prog,Sweden
VON HERTZEN BROTHERS,Crossover Prog,Finland
VON ZAMLA,RIO/Avant-Prog,Sweden
VORBID,Tech/Extreme Prog Metal,Norway
VORTEX,RIO/Avant-Prog,France
VORTICE,Tech/Extreme Prog Metal,Spain
TH ORTICISTS,Crossover Prog,United States
VOS VOISINS,Heavy Prog,Canada
VOSTOK PROGRAMME,Psychedelic/Space Rock,United States
VOTCHI,Heavy Prog,Czech Republic
VOTIVA LUX,Post Rock/Math rock,Italy
VOTUM,Progressive Metal,Poland
VOUGAN,Progressive Metal,Brazil
TH OW,Neo-Prog,Germany
VOX NOSTRA,Eclectic Prog,France
VOX TEMPUS,Progressive Metal,United States
VOYAG3R,Psychedelic/Space Rock,United States
VOYAGER,Progressive Metal,Australia
VOYAGER IV,Eclectic Prog,Germany
TH OYAGER,Symphonic Prog,France
VRUM,Crossover Prog,Finland
VSP PROJEKT,Jazz Rock/Fusion,Estonia
VU METERS,Eclectic Prog,Italy
VULGAR UNICORN,Eclectic Prog,United Kingdom
VULKAN,Heavy Prog,Sweden
VULTRESS,Heavy Prog,United States
VULTURE INDUSTRIES,Experimental/Post Metal,Norway
VUOTI A RENDERE,Rock Progressivo Italiano,Italy
VURTULA,Progressive Metal,Italy
VUUR,Progressive Metal,Netherlands
VUVR,Tech/Extreme Prog Metal,Czech Republic
VY,Eclectic Prog,Puerto Rico
